sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
dvSave-2021_02_15_13_28_20_cash,722,0.44240421272044095,0.49722991689750695,0.44107112068935833,38.440602091976544,0.22437673130193905,all
video_0070,626,0.4463195520830039,0.6054313099041534,0.4438362256736406,51.742282048831,0.39456869009584666,all
dvSave-2021_02_06_15_14_26_blackcar,103,0.4578486974911084,0.8932038834951457,0.4570830279397561,10.43067196685193,0.10679611650485436,all
video_0056,1254,0.4596380690700649,0.715311004784689,0.457816311057682,40.16348907472552,0.32456140350877194,all
dvSave-2021_02_04_20_41_53,1119,0.4647802581866766,0.4486148346738159,0.4641664095195114,33.11143204355476,0.05451295799821269,all
video_0064,579,0.4678089570615092,0.697754749568221,0.465959384633436,29.204243205506554,0.3126079447322971,all
dvSave-2021_02_06_15_15_36_redcar,101,0.47965885697480637,0.7425742574257426,0.4775754203385961,12.074154417963905,0.26732673267326734,all
dvSave-2021_02_16_17_15_53,1504,0.5088016115441331,0.605718085106383,0.5082637230820725,32.04933689629658,0.19215425531914893,all
dvSave-2021_02_12_13_56_29,722,0.5138915553605222,0.8282548476454293,0.5130742237302102,23.764567508133645,0.15512465373961218,all
dvSave-2021_02_06_15_18_36_redcar,177,0.5175364994126531,0.711864406779661,0.5173529061420508,18.06550106593431,0.1807909604519774,all
dvSave-2021_02_08_21_07_52,93,0.518897050995422,0.946236559139785,0.5183670356986105,6.034706470705751,0.12903225806451613,all
dvSave-2021_02_16_17_38_25,696,0.520186070331171,0.8836206896551724,0.5200572712877874,16.38148093627404,0.07183908045977011,all
dvSave-2021_02_04_21_18_52,312,0.5282432089362782,0.7435897435897436,0.5275127064143265,18.689526307938486,0.25961538461538464,all
dvSave-2021_02_16_17_23_10,1945,0.531008679274097,0.5727506426735218,0.5313137388671554,24.219062025273807,0.0519280205655527,all
00439_UAV_outdoor6,89,0.5315385471131383,0.8089887640449438,0.5319364227528424,14.999353184605683,0.033707865168539325,all
dvSave-2021_02_15_13_14_18_blackcar,106,0.5316644872034372,0.7169811320754716,0.5308513218574122,22.647755706172003,0.27358490566037735,all
dvSave-2021_02_06_10_03_17_GreenPlant,2139,0.5400922981498711,0.7194950911640954,0.539901807114804,21.138302726552254,0.1771856007480131,all
dvSave-2021_02_06_10_11_59_paperClips,994,0.5434587724365998,0.8319919517102615,0.5431979505155358,15.470874738269881,0.16398390342052313,all
dvSave-2021_02_15_13_02_21_Chicken,504,0.5522355807009273,0.9126984126984127,0.5523990333041231,10.457557263893401,0.08134920634920635,all
video_0067,1552,0.5613261712769215,0.8286082474226805,0.5611430436551819,11.02226272549231,0.18170103092783504,all
dvSave-2021_02_15_23_54_17,252,0.5621562156215621,0.7182539682539683,0.5620495292339404,37.06299122713528,0.24206349206349206,all
dvSave-2021_02_06_17_34_58_personBasketball,240,0.5715346534653465,0.7625,0.5713956615488872,15.816365738361707,0.2125,all
dvSave-2021_02_14_16_56_01_house,365,0.5717618337176184,0.9095890410958904,0.5723176210612592,8.95496108494568,0.0821917808219178,all
dvSave-2021_02_16_17_20_20,951,0.5719149201986444,0.5457413249211357,0.5724304736032435,23.662516618270427,0.054679284963196635,all
dvSave-2021_02_15_13_12_45_redcar,116,0.5755377261864117,0.7844827586206896,0.5755522638267325,18.95884597011443,0.14655172413793102,all
dvSave-2021_02_12_13_43_54,1039,0.5768494077511698,0.7122232916265641,0.5770168156648812,34.66879425998617,0.17131857555341676,all
dvSave-2021_02_16_17_29_37,1162,0.5795828291951398,0.8537005163511188,0.5803782350773418,11.407139816513265,0.06110154905335628,all
dvSave-2021_02_14_16_21_40,406,0.5819880017558406,0.9359605911330049,0.5822911233079638,6.944919484313986,0.06403940886699508,all
dvSave-2021_02_06_17_31_03_personBasketball,524,0.5820232786637443,0.8416030534351145,0.5822959829445026,10.682068461984668,0.14694656488549618,all
dvSave-2021_02_14_17_00_48,962,0.5826866470430827,0.9636174636174636,0.5837060545213566,5.234347749950464,0.10395010395010396,all
dvSave-2021_02_06_09_21_53_car,46,0.597287989668532,0.7391304347826086,0.5991139699574988,12.34842743830111,0.0,all
tennis_long_005,1587,0.608689413364777,0.9577819785759294,0.6095555765654436,5.439216085308516,0.05860113421550094,all
00340_UAV_outdoor6,88,0.6217371737173717,1.0,0.6233707274248251,2.8788078755396955,0.0,all
dvSave-2021_02_16_17_12_18,1524,0.6395753748603205,0.7335958005249343,0.6406009615257927,18.508920768005275,0.08530183727034121,all
dvSave-2021_02_16_17_34_11,1372,0.647187021909188,0.8775510204081632,0.6484141718185509,11.798223686511315,0.05029154518950437,all
00445_UAV_outdoor6,89,0.6491267104238514,0.7415730337078652,0.6499576484159594,23.66184786132211,0.19101123595505617,all
00398_UAV_outdoor6,128,0.6694771039603961,0.7421875,0.6696255717039189,66.32464501223936,0.2578125,all
dvSave-2021_02_12_13_46_18,1094,0.6713034191901823,0.7641681901279708,0.672966365682335,18.458320594833175,0.038391224862888484,all
00503_UAV_outdoor6,88,0.6723672367236724,0.9659090909090909,0.673510043403458,7.262690368050882,0.03409090909090909,all
dightNUM_001,535,0.6847968909040437,0.8205607476635514,0.6857973966068819,20.412679858408936,0.17943925233644858,all
00425_UAV_outdoor6,88,0.6907065706570658,0.9318181818181818,0.6926017357457261,6.612048021892451,0.03409090909090909,all
00351_UAV_outdoor6,88,0.6966696669666967,0.9772727272727273,0.6986451083713874,6.416557545482946,0.0,all
00345_UAV_outdoor6,88,0.699032403240324,1.0,0.7006620686629987,3.0995456240371095,0.0,all
00478_UAV_outdoor6,88,0.7081458145814582,1.0,0.710463946145578,7.469360488311721,0.0,all
dvSave-2021_02_06_09_16_35_car,157,0.7104748691429653,0.9808917197452229,0.7123539406189333,3.368785523445584,0.01910828025477707,all
