sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
video_0008,65,0.1830921553693831,0.26153846153846155,0.1773932292185827,88.27178839994626,0.6923076923076923,all
dvSave-2021_02_06_17_20_28_personFootball,520,0.1975247524752475,0.2903846153846154,0.1915976971797635,58.70256513496761,0.6730769230769231,all
dvSave-2021_02_06_17_33_01_personBasketball,898,0.19827339081346892,0.30178173719376394,0.19331056312433104,39.11553316852383,0.5634743875278396,all
dightNUM_001,535,0.2007772739890811,0.20373831775700935,0.19538701526793667,83.77451277865022,0.5757009345794393,all
dvSave-2021_02_15_12_53_54_personHead,459,0.20720895618973662,0.3311546840958606,0.20108319048318926,75.62660708552926,0.6492374727668845,all
dvSave-2021_02_12_13_43_54,1039,0.21023642306482815,0.06063522617901829,0.2068121575294881,58.64548021191519,0.22136669874879691,all
tennis_long_007,1512,0.21655141704646655,0.4041005291005291,0.21069388376005413,71.2465988045009,0.621031746031746,all
dvSave-2021_02_15_13_10_54_person,228,0.21851658850095537,0.40789473684210525,0.2133215135211298,35.0459638254703,0.5657894736842105,all
video_0050,1157,0.22670443362400197,0.3327571305099395,0.2208144155840266,73.39534938297447,0.6611927398444253,all
video_0021,1109,0.23269558696176204,0.3480613165013526,0.22726736360454375,64.54854014193788,0.587917042380523,all
dvSave-2021_02_06_17_23_26_personFootball,704,0.23822851035103512,0.5127840909090909,0.23395389281735757,24.68553751464843,0.46732954545454547,all
video_0060,1031,0.23978450221355796,0.3443258971871969,0.23453878513273835,62.15411820140244,0.5906886517943744,all
dvSave-2021_02_06_15_12_44_car,126,0.2476033317617476,0.5396825396825397,0.24307659234391166,28.518122422005074,0.4444444444444444,all
video_0045,44,0.24864986498649866,0.36363636363636365,0.2453287388198544,46.22697138965955,0.36363636363636365,all
video_0056,1254,0.2498144551297235,0.38516746411483255,0.24423794052986525,92.48442305593062,0.6124401913875598,all
video_0029,1097,0.25141474949682757,0.44849589790337285,0.2471180084372436,34.75346757674736,0.45578851412944393,all
dvSave-2021_02_06_17_16_26_whitecar,506,0.27034007748600947,0.34980237154150196,0.26590419360713363,73.0034406984436,0.4881422924901186,all
dvSave-2021_02_06_15_15_36_redcar,101,0.27075776884619157,0.6237623762376238,0.2668406609484463,44.134804384172476,0.40594059405940597,all
video_0026,690,0.2761515281962979,0.5956521739130435,0.272223656829369,25.8425293612499,0.3492753623188406,all
tennis_long_004,453,0.27626603719974646,0.5342163355408388,0.2717246597971012,43.28471280579593,0.46799116997792495,all
tennis_long_003,1236,0.2983995001441892,0.5412621359223301,0.29441341399673965,65.689631717177,0.43284789644012944,all
dvSave-2021_02_06_09_58_27_DigitAI,942,0.30175947531058844,0.09235668789808917,0.2991041890530925,65.04457182640175,0.24628450106157113,all
00511_person_outdoor6,89,0.30859939926576924,0.3707865168539326,0.3055571344531236,55.23933334387023,0.34831460674157305,all
00508_person_outdoor6,87,0.31057243655400035,0.2988505747126437,0.30665133262554756,83.48300722451378,0.45977011494252873,all
dvSave-2021_02_15_13_28_20_cash,722,0.3147609774827898,0.1634349030470914,0.3125000542444737,51.1937417969265,0.1814404432132964,all
dvSave-2021_02_04_20_41_53,1119,0.31727408665799556,0.15102770330652368,0.315369922392333,40.31785815169083,0.010723860589812333,all
video_0054,1075,0.3294773198250057,0.5311627906976745,0.3257178855118305,36.711817081703934,0.4855813953488372,all
dvSave-2021_02_06_15_17_48_whitecar,111,0.3326197484613325,0.40540540540540543,0.3291834295127711,63.1623425166041,0.3063063063063063,all
dvSave-2021_02_06_09_21_53_car,46,0.3353422298751614,0.3695652173913043,0.33387956676221525,24.00247736035158,0.0,all
video_0070,626,0.34183721886565654,0.4584664536741214,0.3376273517562654,81.05239342037636,0.5287539936102237,all
video_0005,632,0.34192881313447804,0.34651898734177217,0.33935688531013747,48.3034511160461,0.2737341772151899,all
dvSave-2021_02_15_13_09_09_person,782,0.34999113722113895,0.5473145780051151,0.34678803611428816,48.80773002550178,0.42455242966751916,all
video_0079,580,0.3550187777398429,0.5568965517241379,0.3514956269216928,37.707932150837735,0.43275862068965515,all
dvSave-2021_02_06_15_08_41_flag,613,0.35540193497326894,0.5693311582381729,0.3521187819897078,53.680967517198305,0.3866231647634584,all
tennis_long_005,1587,0.35597397168828415,0.5935727788279773,0.3526103827819704,78.19097871581504,0.39571518588531823,all
