sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
dvSave-2021_02_15_13_13_44_whitecar,106,0.3579301326359051,0.5471698113207547,0.3540698683403716,33.091489569643464,0.49056603773584906,all
00425_UAV_outdoor6,88,0.3746624662466247,0.6931818181818182,0.3718420510955184,36.17719680281394,0.29545454545454547,all
dvSave-2021_02_14_17_00_48,962,0.38031329120438023,0.4916839916839917,0.3766480833064351,109.78000276754605,0.5218295218295218,all
00510_person_outdoor6,58,0.39091840218504603,0.4827586206896552,0.3878345058809965,66.48449433157374,0.3103448275862069,all
video_0015,344,0.3974787013585079,0.502906976744186,0.3960518359791472,44.402775369163436,0.21511627906976744,all
dvSave-2021_02_06_17_16_26_whitecar,506,0.3977419481078543,0.6245059288537549,0.395524416094893,44.46278246027537,0.28063241106719367,all
dvSave-2021_02_06_17_34_58_personBasketball,240,0.4054455445544554,0.5041666666666667,0.40202899696676464,51.08164466233335,0.49583333333333335,all
dvSave-2021_02_15_23_54_17,252,0.40931950337890927,0.5912698412698413,0.40794172125428674,33.9230790468067,0.15873015873015872,all
video_0021,1109,0.41037773750323636,0.5725879170423805,0.4075998123902269,53.39370522534935,0.40396753832281335,all
video_0079,580,0.4151075452372823,0.6672413793103448,0.41259077950302475,16.945854264279127,0.33793103448275863,all
dvSave-2021_02_04_20_49_43,1666,0.4215230646714132,0.5114045618247299,0.4195810588118279,47.60003967112536,0.3835534213685474,all
video_0018,290,0.4237282348924548,0.32068965517241377,0.4222890388234152,47.20677322872569,0.18275862068965518,all
dvSave-2021_02_15_12_53_54_personHead,459,0.42740352466619214,0.8126361655773421,0.42620775044590514,11.916782620258086,0.19389978213507625,all
dvSave-2021_02_12_13_38_26,2167,0.437279260921016,0.5620673742501153,0.4358617203570153,41.58058299839981,0.28980156898938625,all
dvSave-2021_02_16_17_07_38,803,0.4619311246193112,0.36612702366127026,0.46158946810181317,26.443293949572073,0.012453300124533,all
dvSave-2021_02_06_10_03_17_GreenPlant,2139,0.46240262174885094,0.5516596540439458,0.4608773349256341,55.40897309705022,0.33099579242636745,all
video_0067,1552,0.4994960191895478,0.6713917525773195,0.4977741158335777,28.50553539781476,0.3292525773195876,all
dvSave-2021_02_16_17_38_25,696,0.5130448389666553,0.9295977011494253,0.5130915252782343,10.061263175594853,0.03879310344827586,all
video_0050,1157,0.5207818102467118,0.6810717372515125,0.5193671498915848,20.409682560453547,0.31892826274848746,all
dvSave-2021_02_15_13_14_18_blackcar,106,0.521950308238371,0.7075471698113207,0.520589697197934,16.237125000455315,0.27358490566037735,all
dvSave-2021_02_16_17_23_10,1945,0.528341266003207,0.5773778920308483,0.5285758650320906,22.420607348195773,0.04113110539845758,all
00439_UAV_outdoor6,89,0.5303148292357325,0.7752808988764045,0.5307876839430383,12.69883290036663,0.033707865168539325,all
video_0073,482,0.5328252742286677,0.6742738589211619,0.5315254218657248,37.397448730928936,0.3257261410788382,all
video_0049,544,0.5352358765288294,0.7261029411764706,0.5341982651848606,18.396817022680466,0.27389705882352944,all
video_0056,1254,0.5438201714908333,0.8149920255183413,0.5431622964982761,10.429143979323515,0.23444976076555024,all
00451_UAV_outdoor6,89,0.5458894204027144,0.7078651685393258,0.5462323395742893,17.199828597439012,0.10112359550561797,all
